,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,min_samples_split_tunability
508,0.0096112439578502,26,21,5,1.0,0.865498974709501,0.6925,0.7441565309360128,0.8255388764113785
509,0.0096112439578502,26,21,43,1.0,0.8211893369788106,0.7049999999999998,0.7605499735589636,0.8216848276344435
510,0.0096112439578502,26,21,51,1.0,0.8145078605604923,0.7375,0.7573241671073505,0.8273330069169607
511,0.0096112439578502,26,21,60,1.0,0.8132946001367054,0.6849999999999999,0.7228450555261767,0.8052849139157205
512,0.0096112439578502,26,21,25,1.0,0.8681305536568693,0.7112499999999999,0.7378635642517187,0.829311029477147
513,0.0096112439578502,26,21,60,1.0,0.7753075871496924,0.6925,0.7311210999471178,0.7997321717742025
514,0.0096112439578502,26,21,29,1.0,0.8628161312371839,0.7162499999999998,0.7509254362771021,0.8324978918785715
515,0.0096112439578502,26,21,27,1.0,0.7951811346548189,0.6900000000000001,0.7099682707562136,0.7987873513527581
516,0.0096112439578502,26,21,32,1.0,0.8276315789473685,0.7012500000000002,0.7425436277102062,0.8178563016643936
517,0.0096112439578502,26,21,12,1.0,0.8498632946001367,0.7300000000000001,0.7280803807509255,0.8269859188377655
518,0.0096112439578502,26,21,12,1.0,0.8172590567327408,0.7525,0.7313326282390269,0.8252729212429419
519,0.0096112439578502,26,21,3,1.0,0.855211893369788,0.7112499999999999,0.7656002115282918,0.83301552622452
520,0.0096112439578502,26,21,4,1.0,0.893028024606972,0.6787500000000001,0.757429931253305,0.8323019889650694
521,0.0096112439578502,26,21,43,1.0,0.8603896103896103,0.6912499999999999,0.7475938656795347,0.8248083690172863
522,0.0096112439578502,26,21,25,1.0,0.8381237183868764,0.6987500000000001,0.7702273929138022,0.8267752778251697
523,0.0096112439578502,26,21,44,1.0,0.8118591934381408,0.69625,0.733051295610788,0.8102901222622322
524,0.0096112439578502,26,21,29,1.0,0.8746924128503075,0.7150000000000001,0.7540983606557378,0.8359476933765113
525,0.0096112439578502,26,21,2,1.0,0.8694292549555707,0.7275,0.7295875198307773,0.8316291936965869
526,0.0096112439578502,26,21,7,1.0,0.8629186602870813,0.6837500000000001,0.7343469063987307,0.820253891671453
527,0.0096112439578502,26,21,24,1.0,0.8458988380041012,0.6925000000000001,0.7509254362771021,0.8223310685703009
528,0.0096112439578502,26,21,22,1.0,0.8536910457963091,0.7187500000000001,0.7673982020095187,0.834959811951457
529,0.0096112439578502,26,21,58,1.0,0.7729665071770336,0.6950000000000001,0.7296139608672659,0.7993951170110748
530,0.0096112439578502,26,21,16,1.0,0.8158407382091593,0.68875,0.7181121099947119,0.8056757120509677
531,0.0096112439578502,26,21,54,1.0,0.802717019822283,0.7125,0.7297461660497092,0.8112407964679981
532,0.0096112439578502,26,21,52,1.0,0.8330314422419688,0.66875,0.749206768905341,0.8127470527868275
533,0.0096112439578502,26,21,32,1.0,0.8291353383458647,0.68875,0.7461924907456373,0.8160194572728755
534,0.0096112439578502,26,21,5,1.0,0.8747949419002051,0.6787500000000001,0.7670544685351665,0.8301498526088429
535,0.0096112439578502,26,21,4,1.0,0.8654818865345181,0.69125,0.7475145425700687,0.8260616072761467
536,0.0096112439578502,26,21,10,1.0,0.7831852358168148,0.7050000000000001,0.7442887361184557,0.8081184929838175
537,0.0096112439578502,26,21,54,1.0,0.8091421736158579,0.7224999999999999,0.7281068217874141,0.814937248850818
538,0.0096112439578502,26,21,16,1.0,0.8878161312371837,0.7224999999999999,0.7296668429402431,0.8349957435443567
539,0.0096112439578502,26,21,25,1.0,0.8382262474367739,0.7125000000000001,0.7345055526176626,0.8213079500136092
540,0.0096112439578502,26,21,42,1.0,0.8563738892686261,0.7249999999999999,0.7525118984664199,0.8334714469337614
541,0.0096112439578502,26,21,43,1.0,0.8421052631578949,0.71,0.7493389740877842,0.8253610593114197
542,0.0096112439578502,26,21,52,1.0,0.8355263157894737,0.6875,0.7022210470650448,0.8063118407136296
543,0.0096112439578502,26,21,33,1.0,0.8536910457963088,0.67625,0.7392384981491275,0.8172948859863591
544,0.0096112439578502,26,21,28,1.0,0.8486329460013671,0.6875,0.7773135906927551,0.8283616341735306
545,0.0096112439578502,26,21,7,1.0,0.8316643882433356,0.6787500000000001,0.7492860920148069,0.8149251200645357
546,0.0096112439578502,26,21,11,1.0,0.8643882433356117,0.6799999999999999,0.7491803278688525,0.8233921428011161
547,0.0096112439578502,26,21,52,1.0,0.8263670539986331,0.66125,0.7312268640930724,0.8047109795229264
548,0.0096112439578502,26,21,18,1.0,0.8210697197539302,0.6775,0.7197514542570069,0.8045802935027342
549,0.0096112439578502,26,21,44,1.0,0.8798872180451127,0.7249999999999999,0.7509518773135907,0.8389597738396758
550,0.0096112439578502,26,21,19,1.0,0.8682159945317839,0.68625,0.7379957694341618,0.8231154409914864
551,0.0096112439578502,26,21,17,1.0,0.8564080656185921,0.70375,0.7314119513484928,0.8228925042417712
552,0.0096112439578502,26,21,19,1.0,0.8667634996582365,0.6799999999999999,0.734399788471708,0.820290822032486
553,0.0096112439578502,26,21,29,1.0,0.877323991797676,0.6975,0.7327868852459015,0.8269027192608944
554,0.0096112439578502,26,21,58,1.0,0.7663192071086807,0.7112499999999999,0.7428344791115812,0.8051009215550654
555,0.0096112439578502,26,21,34,1.0,0.8576213260423786,0.6975,0.7572712850343735,0.828098152769188
556,0.0096112439578502,26,21,51,1.0,0.8617395762132605,0.6962499999999999,0.7412480169222635,0.8248093982838809
557,0.0096112439578502,26,21,4,1.0,0.8485816814764183,0.71875,0.7425171866737177,0.827462217037534
558,0.0096112439578502,26,21,29,1.0,0.8771018455228982,0.7150000000000001,0.7362242199894236,0.8320815163780805
559,0.0096112439578502,26,21,27,1.0,0.8367566643882434,0.6849999999999999,0.7506874669487044,0.8181110328342369
560,0.0096112439578502,26,21,23,1.0,0.8149008885850991,0.6937499999999999,0.7150185087255421,0.8059173493276603
561,0.0096112439578502,26,21,10,1.0,0.8523581681476419,0.715,0.7543363299841354,0.8304236245329443
562,0.0096112439578502,26,21,53,1.0,0.8302460697197539,0.7125,0.7265203595980962,0.8173166073294624
563,0.0096112439578502,26,21,16,1.0,0.877306903622693,0.7150000000000001,0.7444473823373876,0.8341885714900201
564,0.0096112439578502,26,21,36,1.0,0.883885850991114,0.68625,0.7230037017451084,0.8232848881840557
565,0.0096112439578502,26,21,51,1.0,0.8392344497607654,0.7087500000000001,0.7424378635642517,0.8226055783312543
566,0.0096112439578502,26,21,9,1.0,0.8328434723171565,0.69625,0.7409836065573769,0.8175192697186333
567,0.0096112439578502,26,21,45,1.0,0.8433356117566644,0.7212500000000001,0.7409571655208884,0.8263856943193882
568,0.0096112439578502,26,21,16,1.0,0.8722146274777852,0.68625,0.7426758328926494,0.8252851150926086
569,0.0096112439578502,26,21,34,1.0,0.8602529049897472,0.70875,0.7394500264410364,0.827113232857696
570,0.0096112439578502,26,21,30,1.0,0.8656527682843473,0.67375,0.7590692755156001,0.8246180109499868
571,0.0096112439578502,26,21,33,1.0,0.8419002050580996,0.7075000000000001,0.7721840296139608,0.8303960586680151
572,0.0096112439578502,26,21,21,1.0,0.8380553656869447,0.6987500000000001,0.7539661554732945,0.8226928802900598
573,0.0096112439578502,26,21,52,1.0,0.8511278195488723,0.705,0.7410629296668431,0.8242976873039288
574,0.0096112439578502,26,21,22,1.0,0.8747949419002051,0.6787500000000001,0.7036224219989424,0.8142918409747868
575,0.0096112439578502,26,21,36,1.0,0.8499487354750513,0.7150000000000001,0.7344526705446853,0.8248503515049342
576,0.0096112439578502,26,21,55,1.0,0.8120813397129186,0.6887500000000001,0.7394764674775253,0.8100769517976111
577,0.0096112439578502,26,21,29,1.0,0.8642857142857144,0.71375,0.709941829719725,0.8219943860013599
578,0.0096112439578502,26,21,37,1.0,0.8773752563226248,0.70875,0.7703331570597568,0.8391146033455953
579,0.0096112439578502,26,21,3,1.0,0.8705570745044428,0.7075,0.7639873083024855,0.8355110957017321
580,0.0096112439578502,26,21,9,1.0,0.8617566643882432,0.7025,0.7668429402432574,0.8327749011578752
581,0.0096112439578502,26,21,6,1.0,0.8643198906356802,0.71875,0.7294024325753569,0.8281180808027592
582,0.0096112439578502,26,21,25,1.0,0.880023923444976,0.72875,0.7213379164463246,0.8325279599728251
583,0.0096112439578502,26,21,13,1.0,0.8447881066302119,0.7125,0.7362771020624008,0.8233913021731532
584,0.0096112439578502,26,21,48,1.0,0.8315105946684893,0.69875,0.7018773135906927,0.8080344770647955
585,0.0096112439578502,26,21,35,1.0,0.8694805194805195,0.72375,0.7510840824960338,0.8360786504941383
586,0.0096112439578502,26,21,33,1.0,0.8212406015037595,0.705,0.7230037017451084,0.8123110758122171
587,0.0096112439578502,26,21,19,1.0,0.8405844155844155,0.67375,0.7264674775251191,0.8102004732773836
588,0.0096112439578502,26,21,13,1.0,0.8681134654818864,0.6962499999999999,0.7413008989952405,0.8264160911192817
589,0.0096112439578502,26,21,48,1.0,0.8355775803144223,0.6912499999999999,0.7149656266525647,0.8104483017417468
590,0.0096112439578502,26,21,19,1.0,0.8513841421736158,0.6925,0.7459545214172396,0.8224596658977139
591,0.0096112439578502,26,21,3,1.0,0.880023923444976,0.6912499999999999,0.7637228979375992,0.8337492053456439
592,0.0096112439578502,26,21,15,1.0,0.8356288448393713,0.6987500000000001,0.7474881015335801,0.8204667365932379
593,0.0096112439578502,26,21,4,1.0,0.842071086807929,0.7112499999999999,0.7461131676361713,0.8248585636110252
594,0.0096112439578502,26,21,45,1.0,0.8199760765550239,0.68875,0.7297990481226864,0.8096312811694275
595,0.0096112439578502,26,21,31,1.0,0.877306903622693,0.6725,0.7363564251718666,0.8215408321986399
596,0.0096112439578502,26,21,50,1.0,0.8341250854408748,0.7112499999999999,0.7294024325753569,0.8186943795040579
597,0.0096112439578502,26,21,46,1.0,0.8641831852358168,0.6912499999999999,0.7427287149656266,0.8245404750503609
598,0.0096112439578502,26,21,2,1.0,0.8656185919343814,0.7362500000000002,0.7247488101533579,0.8316543505219349
599,0.0096112439578502,26,21,11,1.0,0.8575871496924128,0.6900000000000001,0.7393707033315704,0.8217394632559958
600,0.0096112439578502,26,21,32,1.0,0.8616712235133287,0.68625,0.7540719196192491,0.8254982857831443
601,0.0096112439578502,26,21,21,1.0,0.8654647983595352,0.7074999999999999,0.7670544685351666,0.8350048167236754
602,0.0096112439578502,26,21,24,1.0,0.8682672590567329,0.72625,0.7410364886303542,0.8338884369217717
603,0.0096112439578502,26,21,53,1.0,0.8458304853041694,0.70125,0.7492332099418297,0.8240784238114998
604,0.0096112439578502,26,21,57,1.0,0.7936773752563225,0.7012499999999999,0.7493125330512955,0.8110599770769045
605,0.0096112439578502,26,21,31,1.0,0.8562371838687628,0.71375,0.7621099947117926,0.8330242946451388
606,0.0096112439578502,26,21,59,1.0,0.7833902939166097,0.705,0.7327868852459016,0.8052942947906279
607,0.0096112439578502,26,21,13,1.0,0.8630211893369788,0.66625,0.7213643574828134,0.812658886704948
608,0.0096112439578502,26,21,24,1.0,0.8747265892002734,0.6925,0.718164992067689,0.8213478953169906
609,0.0096112439578502,26,21,11,1.0,0.8720095693779903,0.7175,0.7376784769962981,0.8317970115935722
610,0.0096112439578502,26,21,48,1.0,0.8329972658920027,0.6975,0.7345848757271286,0.8162705354047829
611,0.0096112439578502,26,21,4,1.0,0.8576384142173616,0.7100000000000001,0.7214436805922793,0.8222705237024103
612,0.0096112439578502,26,21,60,1.0,0.805451127819549,0.7024999999999999,0.7524854574299311,0.8151091463123701
613,0.0096112439578502,26,21,16,1.0,0.8498462064251537,0.7037500000000001,0.7394235854045479,0.8232549479574255
614,0.0096112439578502,26,21,34,1.0,0.8536739576213259,0.6849999999999999,0.7345319936541511,0.8183014878188692
615,0.0096112439578502,26,21,51,1.0,0.774213943950786,0.71625,0.7296932839767318,0.8050393069818795
616,0.0096112439578502,26,21,36,1.0,0.8511961722488041,0.6675000000000001,0.7443151771549446,0.8157528373509371
617,0.0096112439578502,26,21,19,1.0,0.8669514695830486,0.6687500000000001,0.7524854574299311,0.8220467317532449
618,0.0096112439578502,26,21,46,1.0,0.8316131237183869,0.68,0.7248810153358011,0.809123534763547
619,0.0096112439578502,26,21,7,1.0,0.8340225563909774,0.7,0.7622950819672131,0.8240794095895475
620,0.0096112439578502,26,21,4,1.0,0.8330314422419687,0.7049999999999998,0.7620835536753041,0.8250287489793182
621,0.0096112439578502,26,21,11,1.0,0.8917293233082708,0.7075,0.7375198307773664,0.8341872885214093
622,0.0096112439578502,26,21,21,1.0,0.8472658920027341,0.6912499999999999,0.7638286620835537,0.8255861385215719
623,0.0096112439578502,26,21,31,1.0,0.8443438140806563,0.7125,0.7344526705446852,0.8228241211563354
624,0.0096112439578502,26,21,9,1.0,0.8616199589883802,0.68,0.7540454785827604,0.8239163593927852
625,0.0096112439578502,26,21,33,1.0,0.8576213260423788,0.6824999999999999,0.726388154415653,0.8166273701145079
626,0.0096112439578502,26,21,51,1.0,0.8067498291182502,0.6950000000000001,0.7265468006345849,0.8070741574382088
627,0.0096112439578502,26,21,38,1.0,0.8434381408065619,0.68375,0.7199894235854045,0.8117943910979916
628,0.0096112439578502,26,21,50,1.0,0.7936773752563226,0.6950000000000001,0.7230037017451085,0.8029202692503579
629,0.0096112439578502,26,21,16,1.0,0.8615174299384826,0.6987500000000002,0.7671866737176096,0.831863525914023
630,0.0096112439578502,26,21,28,1.0,0.8602870813397129,0.70875,0.765388683236383,0.8336064411440238
631,0.0096112439578502,26,21,12,1.0,0.8592617908407382,0.67875,0.7411158117398202,0.8197819006451397
632,0.0096112439578502,26,21,37,1.0,0.8420027341079972,0.6950000000000001,0.7527234267583289,0.8224315402165816
633,0.0096112439578502,26,21,8,1.0,0.8668831168831168,0.71375,0.750846113167636,0.8328698075126881
634,0.0096112439578502,26,21,25,1.0,0.8511278195488721,0.7212500000000002,0.7362242199894234,0.827150509884574
635,0.0096112439578502,26,21,49,1.0,0.823838004101162,0.73625,0.7231887890005289,0.8208191982754227
636,0.0096112439578502,26,21,41,1.0,0.8639610389610389,0.725,0.7606292966684294,0.8373975839073671
637,0.0096112439578502,26,21,39,1.0,0.8720608339029392,0.7162499999999999,0.7410893707033316,0.8323500511515677
638,0.0096112439578502,26,21,27,1.0,0.849812030075188,0.73,0.7509518773135906,0.8326909768471946
639,0.0096112439578502,26,21,37,1.0,0.8498974709501027,0.725,0.737916446324696,0.8282034793186998
640,0.0096112439578502,26,21,49,1.0,0.8343643198906356,0.6975,0.7344262295081967,0.816572637349708
641,0.0096112439578502,26,21,9,1.0,0.8733595352016404,0.70875,0.7541776837652036,0.8340718047417109
642,0.0096112439578502,26,21,46,1.0,0.8521872863978128,0.71375,0.7378900052882074,0.8259568229215051
643,0.0096112439578502,26,21,52,1.0,0.8313568010936432,0.7175,0.7394235854045478,0.8220700966245478
644,0.0096112439578502,26,21,55,1.0,0.808133971291866,0.7,0.7299048122686409,0.8095096958901267
645,0.0096112439578502,26,21,51,1.0,0.8210697197539304,0.72,0.7393178212585935,0.820096885253131
646,0.0096112439578502,26,21,32,1.0,0.8654306220095693,0.6950000000000001,0.7329719725013221,0.8233506486277229
647,0.0096112439578502,26,21,45,1.0,0.8250341763499659,0.69625,0.7476996298254892,0.8172459515438637
648,0.0096112439578502,26,21,57,1.0,0.7820915926179085,0.69375,0.7330777366472765,0.8022298323162962
649,0.0096112439578502,26,21,43,1.0,0.8720266575529733,0.6950000000000001,0.7135378106821788,0.820141117058788
650,0.0096112439578502,26,21,30,1.0,0.8695830485304171,0.6799999999999999,0.7686409307244845,0.8295559948137254
651,0.0096112439578502,26,21,5,1.0,0.838157894736842,0.7049999999999998,0.7589635113696457,0.8255303515266219
652,0.0096112439578502,26,21,48,1.0,0.8314764183185238,0.72,0.749206768905341,0.8251707968059663
653,0.0096112439578502,26,21,42,1.0,0.8393711551606288,0.7012499999999999,0.7410893707033316,0.8204276314659901
654,0.0096112439578502,26,21,24,1.0,0.877306903622693,0.7300000000000001,0.7361448968799577,0.8358629501256627
655,0.0096112439578502,26,21,44,1.0,0.8588687628161311,0.69125,0.7313590692755155,0.8203694580229116
656,0.0096112439578502,26,21,45,1.0,0.8550410116199589,0.68125,0.7473823373876256,0.8209183372518962
657,0.0096112439578502,26,21,18,1.0,0.8655502392344496,0.695,0.7671866737176096,0.8319342282380149
658,0.0096112439578502,26,21,32,1.0,0.8693779904306218,0.67375,0.7426229508196721,0.8214377353125735
659,0.0096112439578502,26,21,6,1.0,0.8589029391660971,0.70875,0.7249074563722898,0.8231400988845966
660,0.0096112439578502,26,21,60,1.0,0.8119275461380724,0.7250000000000001,0.7705182443151772,0.8268614476133125
661,0.0096112439578502,26,21,31,1.0,0.8004613807245387,0.6987500000000001,0.7407456372289793,0.8099892544883796
662,0.0096112439578502,26,21,14,1.0,0.8718557758031442,0.6737499999999998,0.758937070333157,0.8261357115340753
663,0.0096112439578502,26,21,39,1.0,0.8537593984962406,0.68875,0.7525912215758856,0.8237751550180314
664,0.0096112439578502,26,21,49,1.0,0.8251025290498974,0.695,0.74941829719725,0.8173802065617868
665,0.0096112439578502,26,21,22,1.0,0.8550068352699931,0.705,0.7441829719725013,0.8260474518106236
666,0.0096112439578502,26,21,57,1.0,0.8120129870129871,0.6837500000000001,0.7426758328926494,0.809609704976409
667,0.0096112439578502,26,21,15,1.0,0.8264183185235817,0.72125,0.7523532522474881,0.8250053926927674
668,0.0096112439578502,26,21,58,1.0,0.819788106630212,0.675,0.7524061343204653,0.8117985602376694
669,0.0096112439578502,26,21,32,1.0,0.8720779220779221,0.7074999999999999,0.7493389740877842,0.8322292240414265
670,0.0096112439578502,26,21,53,1.0,0.8329972658920027,0.70625,0.770386039132734,0.8274083262561842
671,0.0096112439578502,26,21,12,1.0,0.853656869446343,0.7024999999999999,0.7115282919090429,0.8169212903388465
672,0.0096112439578502,26,21,3,1.0,0.8825017088174985,0.7249999999999999,0.7344526705446854,0.8354885948405459
673,0.0096112439578502,26,21,40,1.0,0.8811859193438141,0.7074999999999999,0.7507667900581703,0.834863177350496
674,0.0096112439578502,26,21,51,1.0,0.827529049897471,0.695,0.7427815970386039,0.8163276617340187
675,0.0096112439578502,26,21,43,1.0,0.8538619275461381,0.7162499999999999,0.7671337916446325,0.8343114297976926
676,0.0096112439578502,26,21,48,1.0,0.8394565960355435,0.7025,0.7735325224748811,0.8288722796276061
677,0.0096112439578502,26,21,18,1.0,0.8720779220779219,0.69625,0.7439714436805922,0.8280748414396286
678,0.0096112439578502,26,21,54,1.0,0.799025974025974,0.74125,0.7392649391856161,0.8198852283028975
679,0.0096112439578502,26,21,37,1.0,0.8758714969241284,0.68625,0.7310682178741408,0.8232974286995673
680,0.0096112439578502,26,21,44,1.0,0.8447881066302119,0.7,0.7391591750396614,0.8209868204174683
681,0.0096112439578502,26,21,31,1.0,0.8433526999316474,0.6900000000000001,0.7557905869910101,0.8222858217306644
682,0.0096112439578502,26,21,46,1.0,0.8472317156527682,0.6787499999999999,0.7360126916975146,0.8154986018375706
683,0.0096112439578502,26,21,17,1.0,0.8602358168147642,0.73375,0.7460338445267054,0.8350049153353674
684,0.0096112439578502,26,21,54,1.0,0.8239063568010938,0.73375,0.7394500264410364,0.8242765958105325
685,0.0096112439578502,26,21,50,1.0,0.8355434039644567,0.7137499999999999,0.7149127445795875,0.8160515371360111
686,0.0096112439578502,26,21,53,1.0,0.8015037593984962,0.6962499999999998,0.7409307244843999,0.8096711209707239
687,0.0096112439578502,26,21,56,1.0,0.8172248803827751,0.7000000000000001,0.7461396086726599,0.8158411222638589
688,0.0096112439578502,26,21,43,1.0,0.8590396445659604,0.7075,0.7573506081438393,0.8309725631774498
689,0.0096112439578502,26,21,52,1.0,0.8146445659603554,0.68375,0.7572977260708619,0.8139230730078043
690,0.0096112439578502,26,21,56,1.0,0.7728298017771702,0.71125,0.7231887890005289,0.8018171476944248
691,0.0096112439578502,26,21,25,1.0,0.8563226247436772,0.6962499999999999,0.7443680592279218,0.8242351709928998
692,0.0096112439578502,26,21,50,1.0,0.8356117566643884,0.69,0.7605764145954522,0.8215470428149602
693,0.0096112439578502,26,21,18,1.0,0.845915926179084,0.68625,0.7425700687466948,0.8186839987314446
694,0.0096112439578502,26,21,21,1.0,0.8237012987012987,0.7250000000000001,0.7166842940243257,0.8163463981814061
695,0.0096112439578502,26,21,2,1.0,0.8746411483253589,0.70875,0.7459545214172396,0.8323364174356496
696,0.0096112439578502,26,21,58,1.0,0.8015892002734107,0.72,0.7282919090428345,0.8124702773290613
697,0.0096112439578502,26,21,22,1.0,0.8603896103896105,0.71375,0.7374405076679006,0.8278950295143778
698,0.0096112439578502,26,21,45,1.0,0.8367224880382775,0.7175,0.7347170809095716,0.8222348922369622
699,0.0096112439578502,26,21,26,1.0,0.8655331510594667,0.6875,0.7328133262823903,0.8214616193354642
700,0.0096112439578502,26,21,55,1.0,0.8119104579630896,0.6875,0.7444738233738764,0.8109710703342415
701,0.0096112439578502,26,21,36,1.0,0.8369446343130553,0.6987499999999999,0.7264410364886305,0.8155339177004215
702,0.0096112439578502,26,21,51,1.0,0.8014012303485988,0.7049999999999998,0.7214436805922791,0.8069612277352194
703,0.0096112439578502,26,21,54,1.0,0.8434894053315107,0.71,0.7406927551560023,0.8235455401218782
704,0.0096112439578502,26,21,57,1.0,0.7700956937799043,0.68875,0.75579058699101,0.8036590701927284
705,0.0096112439578502,26,21,18,1.0,0.873444976076555,0.6975,0.7424643046007404,0.8283523201693239
706,0.0096112439578502,26,21,28,1.0,0.8629699248120299,0.7049999999999998,0.7557377049180327,0.8309269074325156
707,0.0096112439578502,26,21,5,1.0,0.8433014354066988,0.6975,0.7395029085140138,0.8200760859801781
708,0.0096112439578502,26,21,40,1.0,0.8407382091592618,0.725,0.7571655208884189,0.8307259325119203
709,0.0096112439578502,26,21,36,1.0,0.8839371155160629,0.68625,0.7476467477525119,0.8294584658171438
710,0.0096112439578502,26,21,47,1.0,0.8537593984962406,0.67375,0.7148334214701216,0.8105857049915905
711,0.0096112439578502,26,21,23,1.0,0.8798701298701299,0.7024999999999999,0.760655737704918,0.8357564668937619
712,0.0096112439578502,26,21,29,1.0,0.8785030758714969,0.69875,0.7198836594394501,0.8242841838277367
713,0.0096112439578502,26,21,36,1.0,0.8849624060150376,0.7100000000000001,0.7248016922263353,0.8299410245603432
714,0.0096112439578502,26,21,9,1.0,0.8628161312371839,0.715,0.7394235854045478,0.8293099291604329
715,0.0096112439578502,26,21,17,1.0,0.8772043745727955,0.705,0.7411686938127974,0.8308432670963982
716,0.0096112439578502,26,21,19,1.0,0.881168831168831,0.7212500000000001,0.7424114225277632,0.8362075634241486
717,0.0096112439578502,26,21,56,1.0,0.7989576213260424,0.6925,0.7395293495505023,0.8077467427191362
718,0.0096112439578502,26,21,45,1.0,0.8628844839371155,0.67375,0.7248545742993125,0.815372264559107
719,0.0096112439578502,26,21,24,1.0,0.8550410116199589,0.6975,0.76544156530936,0.8294956442323298
720,0.0096112439578502,26,21,6,1.0,0.8472317156527682,0.7162499999999999,0.7475674246430459,0.8277622850739534
721,0.0096112439578502,26,21,57,1.0,0.7976418318523582,0.71,0.7426758328926493,0.8125794161862518
722,0.0096112439578502,26,21,21,1.0,0.8513157894736842,0.7024999999999999,0.7313855103120043,0.821300324946422
723,0.0096112439578502,26,21,34,1.0,0.872095010252905,0.72375,0.7150449497620308,0.8277224900037339
724,0.0096112439578502,26,21,20,1.0,0.8692241968557758,0.7225,0.7509254362771021,0.8356624082832195
725,0.0096112439578502,26,21,7,1.0,0.8629357484620643,0.69,0.7297726070861977,0.8206770888870656
726,0.0096112439578502,26,21,49,1.0,0.8367566643882434,0.7125,0.7574563722897937,0.8266782591695092
727,0.0096112439578502,26,21,50,1.0,0.8380895420369103,0.6987500000000001,0.7640666314119513,0.8252265433622155
728,0.0096112439578502,26,21,53,1.0,0.8029049897470951,0.7175,0.7475145425700687,0.8169798830792909
729,0.0096112439578502,26,21,42,1.0,0.883732057416268,0.71,0.7392649391856161,0.833249249150471
730,0.0096112439578502,26,21,47,1.0,0.8432672590567327,0.6974999999999999,0.7295875198307774,0.8175886947218776
731,0.0096112439578502,26,21,53,1.0,0.8185064935064936,0.75,0.7117133791644633,0.8200549681677393
732,0.0096112439578502,26,21,45,1.0,0.7871838687628162,0.6925000000000001,0.7117133791644632,0.7978493119818197
733,0.0096112439578502,26,21,17,1.0,0.8641660970608338,0.695,0.7489687995769434,0.8270337241594443
734,0.0096112439578502,26,21,21,1.0,0.8536739576213261,0.7150000000000001,0.7540719196192491,0.8306864693101439
735,0.0096112439578502,26,21,17,1.0,0.8812371838687628,0.6925,0.7589899524061343,0.8331817840687243
736,0.0096112439578502,26,21,5,1.0,0.840892002734108,0.7,0.7392120571126388,0.8200260149616867
737,0.0096112439578502,26,21,50,1.0,0.8186261107313738,0.6975000000000001,0.7280539397144368,0.8110450126114528
738,0.0096112439578502,26,21,34,1.0,0.8773239917976762,0.72,0.7391856160761502,0.8341274019684566
739,0.0096112439578502,26,21,59,1.0,0.8003759398496241,0.70875,0.7556848228450554,0.8162026906736699
740,0.0096112439578502,26,21,55,1.0,0.8095864661654136,0.6975,0.7540454785827604,0.8152829861870436
741,0.0096112439578502,26,21,21,1.0,0.8001879699248121,0.67875,0.7409836065573769,0.8049803941205473
742,0.0096112439578502,26,21,27,1.0,0.8498632946001367,0.72,0.7604970914859863,0.8325900965215308
743,0.0096112439578502,26,21,3,1.0,0.8577238550922763,0.7000000000000001,0.7442622950819672,0.8254965375435609
744,0.0096112439578502,26,21,5,1.0,0.8485133287764868,0.70875,0.7328133262823904,0.8225191637647193
745,0.0096112439578502,26,21,28,1.0,0.8526144907723854,0.67125,0.7557905869910101,0.8199137694408489
746,0.0096112439578502,26,21,31,1.0,0.8472317156527682,0.71375,0.76216287678477,0.8307861481093846
747,0.0096112439578502,26,21,16,1.0,0.8522214627477785,0.71,0.7621628767847699,0.831096084883137
748,0.0096112439578502,26,21,47,1.0,0.8157894736842104,0.68625,0.7214965626652565,0.8058840090873667
749,0.0096112439578502,26,21,39,1.0,0.8446514012303487,0.7412500000000001,0.7622157588577473,0.837029290022024
750,0.0096112439578502,26,21,15,1.0,0.856596035543404,0.70375,0.7540983606557378,0.8286110990497854
751,0.0096112439578502,26,21,35,1.0,0.8421223513328778,0.72375,0.7361448968799577,0.8255043120532088
752,0.0096112439578502,26,21,49,1.0,0.846120984278879,0.7100000000000001,0.7294553146483341,0.8213940747318034
753,0.0096112439578502,26,21,53,1.0,0.8016062884483937,0.7,0.7461396086726599,0.8119364742802635
754,0.0096112439578502,26,21,18,1.0,0.8707621326042376,0.7149999999999999,0.6970650449497621,0.8207067943884999
755,0.0096112439578502,26,21,18,1.0,0.825,0.675,0.7246959280803807,0.8061739820200952
756,0.0096112439578502,26,21,24,1.0,0.8484107997265891,0.7100000000000001,0.7475409836065573,0.8264879458332867
757,0.0096112439578502,26,21,32,1.0,0.8590225563909776,0.685,0.7522474881015336,0.8240675111231278
758,0.0096112439578502,26,21,8,1.0,0.8341763499658237,0.6975,0.7394500264410365,0.817781594101715
759,0.0096112439578502,26,21,11,1.0,0.8536910457963088,0.7050000000000001,0.7265203595980962,0.8213028513486014
760,0.0096112439578502,26,21,38,1.0,0.8667976760082021,0.69875,0.740983606557377,0.8266328206413948
761,0.0096112439578502,26,21,37,1.0,0.8342617908407384,0.67875,0.7329455314648333,0.8114893305763929
762,0.0096112439578502,26,21,11,1.0,0.8526657552973342,0.70875,0.7392384981491275,0.8251635633616154
763,0.0096112439578502,26,21,51,1.0,0.7948051948051948,0.72375,0.7508725542041248,0.8173569372523299
764,0.0096112439578502,26,21,50,1.0,0.8160799726589201,0.73375,0.7409042834479111,0.8226835640267078
