mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0014109611511230469,0.0002867572625403888,0.001689592997233073,0.00011196713439022718,gini,3,,14,12,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 12), ('splitter', 'best')])",0.6448148148148148,0.7430199430199431,0.7216524216524216,0.7031623931623932,0.042170073643267976,52,1464,0.7031623931623932
0.0013423760732014973,0.00031177647524503765,0.001714944839477539,0.0001504877724487814,entropy,7,log2,14,17,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'random')])",0.6317592592592592,0.789363722697056,0.6665716999050333,0.6958982272871163,0.06760091532959199,60,1464,0.6958982272871163
0.001614967981974284,0.0003014516300407327,0.0017200311024983723,0.00013300043664276332,gini,8,,1,9,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 8), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 9), ('splitter', 'best')])",0.6374074074074074,0.663627730294397,0.6593542260208927,0.653463121240899,0.01148637365812627,90,1464,0.653463121240899
0.0013491312662760417,0.0003165035348447889,0.0017015933990478516,0.00012425535231624577,entropy,10,,13,11,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 13), ('min_samples_split', 11), ('splitter', 'random')])",0.5952777777777778,0.7818613485280151,0.7685660018993352,0.7152350427350428,0.08499608078225247,31,1464,0.7152350427350428
0.0013594627380371094,0.00033081337487603197,0.0016903877258300781,0.00013883619718525238,entropy,10,,12,10,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 12), ('min_samples_split', 10), ('splitter', 'random')])",0.6209259259259259,0.5,0.7518518518518518,0.6242592592592592,0.10284510085118333,96,1464,0.6242592592592592
0.0014284451802571614,0.00031398500857712314,0.0017161369323730469,0.00013507262972199525,gini,10,log2,13,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 13), ('min_samples_split', 17), ('splitter', 'best')])",0.6641666666666666,0.7477682811016144,0.7553656220322887,0.7224335232668566,0.04131746870961123,24,1464,0.7224335232668566
0.001438140869140625,0.00031194815416264683,0.0016883214314778645,0.00011305538745239678,gini,10,log2,10,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 10), ('min_samples_split', 11), ('splitter', 'best')])",0.6323148148148148,0.7274453941120608,0.7175688509021843,0.6924430199430199,0.04270782375942202,62,1464,0.6924430199430199
0.001480420430501302,0.00029953302898082804,0.0016896724700927734,0.00014811353259092908,gini,10,,12,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 12), ('min_samples_split', 17), ('splitter', 'best')])",0.6392592592592593,0.7347578347578347,0.6698005698005698,0.6812725546058879,0.03982209861449935,75,1464,0.6812725546058879
0.0015095869700113933,0.00031209810602565057,0.0017023881276448567,0.0001428552893888692,gini,15,,13,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 15), ('max_features', None), ('min_samples_leaf', 13), ('min_samples_split', 11), ('splitter', 'best')])",0.6392592592592593,0.7359924026590694,0.747008547008547,0.7074200696422919,0.04840634196146841,44,1464,0.7074200696422919
0.0014677842458089192,0.00027969506217625665,0.0017135143280029297,0.0001404821669131299,entropy,10,,18,8,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 8), ('splitter', 'best')])",0.6431481481481481,0.7323836657169991,0.7488129154795822,0.7081149097815764,0.04642549694432544,43,1464,0.7081149097815764
0.0014834403991699219,0.00031024130002098733,0.0016722679138183594,0.00011583135903617298,gini,10,,15,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 6), ('splitter', 'best')])",0.6337962962962963,0.7436847103513771,0.7984805318138651,0.7253205128205128,0.06847460439323944,19,1464,0.7253205128205128
0.0013841787974039714,0.00027296628628512617,0.001703818639119466,0.00012353447006172805,gini,10,sqrt,19,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 19), ('min_samples_split', 5), ('splitter', 'best')])",0.5843518518518519,0.8188983855650522,0.7380816714150047,0.7137773029439697,0.09728324920663797,35,1464,0.7137773029439697
0.0014163653055826824,0.0003043166582999901,0.001721779505411784,0.00013085862171386168,gini,10,log2,9,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 9), ('min_samples_split', 5), ('splitter', 'best')])",0.6028703703703704,0.757834757834758,0.6958214624881291,0.6855088635644192,0.06368282143024227,69,1464,0.6855088635644192
0.001422564188639323,0.00029493038895133105,0.0017069180806477864,0.0001463486615504118,entropy,10,log2,8,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 8), ('min_samples_split', 6), ('splitter', 'best')])",0.6530555555555555,0.7242165242165243,0.7304843304843305,0.7025854700854701,0.035116289419187124,53,1464,0.7025854700854701
0.0013748009999593098,0.00029209706587214493,0.0016846656799316406,0.00013108006876650353,gini,6,sqrt,15,10,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 6), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 10), ('splitter', 'best')])",0.6126851851851851,0.7208926875593542,0.6226020892687559,0.6520599873377652,0.048840159100867336,91,1464,0.6520599873377652
0.0015921592712402344,0.0005499444829625064,0.0017805894215901692,0.0002108539131180945,gini,10,log2,14,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 6), ('splitter', 'best')])",0.6167592592592592,0.7420702754036088,0.7949667616334283,0.7179320987654321,0.07472825058914792,28,1464,0.7179320987654321
0.0014606316884358723,0.0002754094314565682,0.0017707347869873047,9.903530109975563e-05,gini,10,log2,14,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.6571296296296296,0.7579297245963913,0.7018993352326685,0.7056528964862298,0.0412369712991487,47,1464,0.7056528964862298
0.0014072259267171223,0.000275757745328267,0.0017166932423909504,0.00013750908530800137,entropy,10,sqrt,13,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 13), ('min_samples_split', 6), ('splitter', 'best')])",0.6517592592592593,0.730389363722697,0.7656220322886991,0.715923551756885,0.04759641133083531,30,1464,0.715923551756885
0.0013282299041748047,0.00025794143083905305,0.0016623338063557942,0.00014042582200729135,entropy,11,sqrt,14,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 10), ('splitter', 'best')])",0.6219444444444444,0.7291547958214626,0.6856600189933523,0.6789197530864198,0.0440271753122852,80,1464,0.6789197530864198
0.0014568169911702473,0.00032177719831604087,0.0016828378041585286,0.0001598602449866357,gini,10,,14,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0014240741729736328,0.00027500409239161674,0.0016526381174723308,0.00011386616631404478,gini,10,,14,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0014315446217854817,0.00027779173971468566,0.0016521612803141277,0.0001187800520945066,gini,13,,14,7,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 7), ('splitter', 'best')])",0.6525925925925926,0.7345679012345679,0.7999999999999999,0.7290534979423868,0.060305015946132565,16,1464,0.7290534979423868
0.0014379819234212239,0.0002892410989348327,0.0016611417134602864,0.0001213380107969923,gini,13,,14,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.7999999999999999,0.7295283317505539,0.0603521559911827,15,1464,0.7295283317505539
0.0014487107594807942,0.00026927949848172886,0.001657565434773763,0.00010978933234571459,entropy,11,,15,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.6403703703703705,0.7518518518518518,0.7984805318138651,0.7302342513453625,0.066333482127131,12,1464,0.7302342513453625
0.0014519691467285156,0.00027277884917655497,0.0016767183939615886,0.0001358305796233357,entropy,10,,15,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.6403703703703705,0.7518518518518518,0.7984805318138651,0.7302342513453625,0.066333482127131,12,1464,0.7302342513453625
0.0013407071431477864,0.0002851938244100363,0.0016564528147379558,0.00011281429269708206,entropy,11,log2,15,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 6), ('splitter', 'best')])",0.6200925925925926,0.7040835707502375,0.7145299145299145,0.6795686926242482,0.042271632574911094,79,1464,0.6795686926242482
0.0013302961985270183,0.0002896103322879664,0.001670519510904948,0.00010386813932458609,gini,3,log2,13,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 13), ('min_samples_split', 6), ('splitter', 'best')])",0.6238888888888888,0.6989553656220322,0.7651471984805318,0.695997150997151,0.0577063877602082,59,1464,0.695997150997151
0.0014307498931884766,0.0002797975859998547,0.0016512076059977214,0.00011352369068709137,gini,6,,14,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.6525925925925926,0.7345679012345679,0.7818613485280151,0.7230072807850586,0.05340311335590944,21,1464,0.7230072807850586
0.0014719168345133464,0.00029317668279584056,0.0016579627990722656,0.00011037226691898022,entropy,6,,15,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 10), ('splitter', 'best')])",0.6378703703703703,0.7518518518518518,0.8014245014245014,0.7303822412155746,0.06847479624831794,11,1464,0.7303822412155746
0.001459042231241862,0.00028520551731941595,0.001653909683227539,0.0001079256065130906,entropy,13,,15,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 13), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 10), ('splitter', 'best')])",0.6403703703703705,0.7518518518518518,0.8014245014245014,0.7312155745489078,0.06734983414032183,2,1464,0.7312155745489078
0.001243909200032552,0.00028806071305842164,0.0016010602315266926,0.0001277568180172308,entropy,10,sqrt,14,14,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 14), ('splitter', 'random')])",0.5,0.5,0.5,0.5,0.0,100,1464,0.5
0.0013622442881266277,0.00029019660268985565,0.0016568501790364583,0.00012010623671021948,entropy,13,sqrt,14,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 13), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6181481481481481,0.7581196581196581,0.7527065527065527,0.7096581196581196,0.06474504661552727,40,1464,0.7096581196581196
0.001353899637858073,0.0002757632422160997,0.0016447703043619792,9.497588630630057e-05,gini,10,sqrt,14,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6320370370370371,0.7060778727445394,0.6645773979107312,0.6675641025641026,0.03030073312183705,85,1464,0.6675641025641026
0.0012715657552083333,0.000291271424371328,0.0016407966613769531,0.0001273656655857848,gini,3,,18,15,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 15), ('splitter', 'random')])",0.6043518518518519,0.6941120607787273,0.6844254510921177,0.660963121240899,0.04022507069133729,87,1464,0.660963121240899
0.0012814998626708984,0.00029031336660883834,0.0016685326894124348,0.00012972225160009872,gini,13,sqrt,18,3,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', 'sqrt'), ('min_samples_leaf', 18), ('min_samples_split', 3), ('splitter', 'random')])",0.5786111111111111,0.6828110161443496,0.5,0.5871407090851536,0.07487559654578833,97,1464,0.5871407090851536
0.0014595190684000652,0.00028199279899176224,0.0016579627990722656,9.193831780174534e-05,entropy,15,,15,4,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 15), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 4), ('splitter', 'best')])",0.6403703703703705,0.7518518518518518,0.776068376068376,0.7227635327635328,0.0590936258161114,22,1464,0.7227635327635328
0.001451253890991211,0.0002806849996818108,0.0016515254974365234,0.00010269412694998952,gini,10,,14,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 6), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0014332135518391926,0.00029182702453199274,0.0016608238220214844,0.00010805965384557228,gini,9,,14,13,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 9), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 13), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.7818613485280151,0.7234821145932256,0.05351001959689887,20,1464,0.7234821145932256
0.0013422171274820964,0.0002532786697553648,0.0016637643178304036,9.785087580604737e-05,gini,9,log2,8,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 9), ('max_features', 'log2'), ('min_samples_leaf', 8), ('min_samples_split', 17), ('splitter', 'best')])",0.6132407407407408,0.7171889838556504,0.7218423551756885,0.6840906932573599,0.05013448776285595,71,1464,0.6840906932573599
0.0013717810312906902,0.0002688957366974118,0.0016850630442301433,8.567299603056865e-05,gini,10,log2,15,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 17), ('splitter', 'best')])",0.645925925925926,0.7196581196581197,0.6937321937321937,0.6864387464387464,0.030539645034033537,68,1464,0.6864387464387464
0.001428365707397461,0.0002812604350214779,0.0016736984252929688,0.0001318057318234991,gini,6,,15,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 17), ('splitter', 'best')])",0.6337962962962963,0.7436847103513771,0.776068376068376,0.7178497942386831,0.060887428032288686,29,1464,0.7178497942386831
0.0014629364013671875,0.00026763743057384447,0.0016560554504394531,0.00011649718291312179,entropy,10,,11,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 11), ('min_samples_split', 10), ('splitter', 'best')])",0.6423148148148148,0.7341880341880342,0.7261158594491928,0.7008729028173472,0.04153775193835003,54,1464,0.7008729028173472
0.001438140869140625,0.00028360575633869104,0.0016664663950602214,0.00014021773906124408,entropy,10,,17,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 10), ('splitter', 'best')])",0.6218518518518519,0.7315289648622982,0.7648622981956313,0.7060810383032604,0.061093887667411216,45,1464,0.7060810383032604
0.0016926129659016926,0.0004965009268575815,0.0017467339833577473,0.00020114214979362398,entropy,10,,5,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 5), ('min_samples_split', 6), ('splitter', 'best')])",0.6611111111111112,0.6812915479582147,0.6518518518518518,0.6647515036403925,0.012291277938283038,86,1464,0.6647515036403925
0.0015082359313964844,0.00026643124202320223,0.001672824223836263,0.00011341982752674882,gini,10,,2,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 2), ('min_samples_split', 17), ('splitter', 'best')])",0.6444444444444444,0.6256410256410256,0.6755935422602088,0.6485596707818929,0.020599592148127052,93,1464,0.6485596707818929
0.0013550917307535808,0.0003244600553642742,0.0016776720682779949,0.0001271794715771807,gini,3,log2,2,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 2), ('min_samples_split', 11), ('splitter', 'best')])",0.6624074074074073,0.7083570750237418,0.7015194681861349,0.690761316872428,0.020242634105263464,63,1464,0.690761316872428
0.0013352235158284504,0.0003032415239457438,0.0016581217447916667,0.0001236057715209077,gini,3,log2,1,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 11), ('splitter', 'best')])",0.6264814814814815,0.7255460588793923,0.7331433998100665,0.6950569800569801,0.04858929340889053,61,1464,0.6950569800569801
0.0012923876444498699,0.00026187241874768823,0.0016806920369466145,0.00010737174526065668,gini,12,,13,11,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 12), ('max_features', None), ('min_samples_leaf', 13), ('min_samples_split', 11), ('splitter', 'random')])",0.6431481481481482,0.6862298195631529,0.7104463437796772,0.6799414371636594,0.027831871403322005,78,1464,0.6799414371636594
0.0013664563496907551,0.0002906041365997228,0.0016671021779378254,0.00013646450408837208,gini,10,log2,11,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 11), ('min_samples_split', 11), ('splitter', 'best')])",0.5869444444444445,0.7242165242165242,0.6636277302943969,0.6582628996517885,0.05616933936532726,88,1464,0.6582628996517885
0.0013075669606526692,0.0002999520087790198,0.0016551017761230469,0.0001114460014081322,entropy,4,,15,11,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'random')])",0.6232407407407408,0.7152896486229819,0.7171889838556504,0.6852397910731244,0.04384680566221134,70,1464,0.6852397910731244
0.0015555222829182942,0.00028029889467633785,0.0016637643178304036,0.0001282566880655734,entropy,10,,3,10,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 3), ('min_samples_split', 10), ('splitter', 'best')])",0.6430555555555556,0.620607787274454,0.6499525166191833,0.6378719531497309,0.012528117323447756,94,1464,0.6378719531497309
0.0013225078582763672,0.00028585867310985935,0.0016453266143798828,0.00012385472291137343,entropy,3,sqrt,16,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 16), ('min_samples_split', 5), ('splitter', 'best')])",0.6485185185185185,0.7824311490978157,0.7074074074074075,0.7127856916745806,0.0548017190327136,36,1464,0.7127856916745806
0.0013229846954345703,0.00028527916277202794,0.0016669432322184246,0.0001277060854085958,entropy,3,sqrt,6,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 6), ('min_samples_split', 5), ('splitter', 'best')])",0.557962962962963,0.705318138651472,0.7622981956315289,0.675193099081988,0.08609630396335828,81,1464,0.675193099081988
0.0013249715169270833,0.00027206769479559445,0.0016533533732096355,9.320191268694058e-05,entropy,3,sqrt,14,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.6485185185185185,0.7601139601139602,0.7686609686609687,0.7257644824311491,0.05473248300822972,18,1464,0.7257644824311491
0.007545312245686849,0.0024823813428703962,0.0018981297810872395,0.00011442010964081758,entropy,11,sqrt,7,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 7), ('min_samples_split', 13), ('splitter', 'best')])",0.8666627418303021,0.8771148829794942,0.8859630800154993,0.8765802349417653,0.007888394425100314,55,1489,0.8010983976821884
0.004430135091145833,0.00012099272437468259,0.0018516381581624348,7.437547304390139e-05,gini,13,log2,18,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', 'log2'), ('min_samples_leaf', 18), ('min_samples_split', 17), ('splitter', 'best')])",0.8709151510760089,0.8973187329420573,0.8943545359876006,0.8875294733352224,0.011810260905837975,28,1489,0.8182802383421544
0.011736710866292318,0.00012348169582050036,0.001783132553100586,9.962359626663293e-06,entropy,14,,9,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 14), ('max_features', None), ('min_samples_leaf', 9), ('min_samples_split', 5), ('splitter', 'best')])",0.8797641475255416,0.8906238678356639,0.8786099607672189,0.8829993253761415,0.005411917254606897,40,1489,0.8213887419349744
0.0026334126790364585,1.3227874928514596e-05,0.0017311573028564453,9.105800366339686e-06,gini,3,log2,15,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.8062504528657344,0.8013670506968094,0.8319771384287512,0.8131982139970982,0.01342753157491882,86,1489,0.8075234490037309
0.0012729167938232422,1.161337526950759e-05,0.0017290115356445312,1.364343244798974e-05,gini,7,log2,14,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'random')])",0.7949590005555153,0.7956549042339925,0.768764227937615,0.7864593775757077,0.012515585244494056,88,1489,0.6948194711292965
0.010617574055989584,0.00034499612350026863,0.001783609390258789,5.564235389777595e-06,gini,14,,4,16,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 14), ('max_features', None), ('min_samples_leaf', 4), ('min_samples_split', 16), ('splitter', 'best')])",0.8734949762094535,0.8833961307151655,0.8719531022958442,0.8762814030734877,0.00507009900316274,56,1489,0.8128749248995631
0.0013419787089029949,1.9952594867820663e-05,0.0017259915669759114,1.2901556584199593e-05,gini,12,log2,17,12,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 12), ('max_features', 'log2'), ('min_samples_leaf', 17), ('min_samples_split', 12), ('splitter', 'random')])",0.8152881433712532,0.8282431224790474,0.8327339436210404,0.8254217364904471,0.007396357245805595,85,1489,0.6877417821419731
0.004554351170857747,7.899234463824265e-05,0.001783132553100586,8.080478974960672e-06,gini,14,log2,16,8,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 14), ('max_features', 'log2'), ('min_samples_leaf', 16), ('min_samples_split', 8), ('splitter', 'best')])",0.8579948916745164,0.8980463372219405,0.8986425942071105,0.8848946077011891,0.019022529140203144,34,1489,0.8246023716842446
0.005242268244425456,9.790507988624079e-05,0.0018499692281087239,9.690717298026616e-05,gini,11,sqrt,8,8,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 8), ('splitter', 'best')])",0.8755630630630631,0.8700954640968045,0.8672291242855759,0.8709625504818144,0.0034571195125449533,69,1489,0.7948804025907567
0.005761305491129558,0.0001633439694876492,0.0017999807993570964,3.208912926098351e-05,entropy,12,log2,6,12,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 12), ('max_features', 'log2'), ('min_samples_leaf', 6), ('min_samples_split', 12), ('splitter', 'best')])",0.8556384803033596,0.8772054561263678,0.8772340889276373,0.8700260084524549,0.010173525434187298,71,1489,0.7984029563540407
0.005245765050252278,8.387011528448605e-05,0.001825253168741862,3.86651593545159e-05,entropy,9,log2,11,17,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 9), ('max_features', 'log2'), ('min_samples_leaf', 11), ('min_samples_split', 17), ('splitter', 'best')])",0.8897936139893243,0.8789127599449316,0.8964342366560107,0.8883802035300888,0.0072225957189424915,23,1489,0.8883802035300888
0.0036558310190836587,5.3999337375379094e-05,0.0017917950948079426,4.7687027074496575e-05,entropy,4,log2,16,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', 'log2'), ('min_samples_leaf', 16), ('min_samples_split', 13), ('splitter', 'best')])",0.8254715841847209,0.8198877496799749,0.8579189068100358,0.8344260802249105,0.016767617156554563,84,1489,0.8344260802249105
0.0037819544474283853,0.00019091203858222187,0.001810153325398763,7.412538897153734e-05,gini,5,log2,4,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('max_features', 'log2'), ('min_samples_leaf', 4), ('min_samples_split', 11), ('splitter', 'best')])",0.8443198560490787,0.8541002463589595,0.8874721495689237,0.8619640839923206,0.018473585931424997,76,1489,0.8619640839923206
0.0013949076334635417,0.0002265676033458046,0.0017910003662109375,9.603524831508977e-05,gini,4,log2,6,8,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('max_features', 'log2'), ('min_samples_leaf', 6), ('min_samples_split', 8), ('splitter', 'random')])",0.7153452044537836,0.7892755355892085,0.7683827981207013,0.7576678460545644,0.031118388066469663,93,1489,0.7576678460545644
0.00531919797261556,0.00014914885664378218,0.0018343925476074219,3.996102123632969e-05,entropy,8,log2,9,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 8), ('max_features', 'log2'), ('min_samples_leaf', 9), ('min_samples_split', 5), ('splitter', 'best')])",0.869952056614255,0.8876923169818611,0.8767209750072653,0.8781217828677939,0.0073098520949105815,53,1489,0.8781217828677939
0.004758914311726888,0.00028165878874968813,0.0018424193064371746,0.00010667809836257356,entropy,6,log2,7,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 6), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 5), ('splitter', 'best')])",0.8371796729705577,0.8652830108929306,0.859443112467306,0.8539685987769313,0.012108595451285663,78,1489,0.8539685987769313
0.0025676886240641275,0.00018130530706176746,0.0017844835917154949,6.947773572541549e-05,entropy,2,log2,7,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 2), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 13), ('splitter', 'best')])",0.7146734536144724,0.7852737120498514,0.7978331153734379,0.7659267603459204,0.03660246568326657,90,1489,0.7659267603459204
0.001262346903483073,0.00017821554443253225,0.0017075538635253906,5.695393532922657e-05,entropy,1,log2,8,14,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 1), ('max_features', 'log2'), ('min_samples_leaf', 8), ('min_samples_split', 14), ('splitter', 'random')])",0.5274044151389995,0.6368273434292201,0.6259444928799768,0.5967254171493988,0.04921828995277825,100,1489,0.5967254171493988
