,Dataset,Model,Hyperparameters,ID,Metric,Value,BayesHyperparameters,Search
1137,Titanic,lgbm,,379,AUC,0.8317149602315842,"OrderedDict([('learning_rate', 0.07830072559784622), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 72), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 0.19208822044117838), ('reg_lambda', 8.472971387629986), ('subsample', 0.608502253670122)])",Bayes
1138,Titanic,lgbm,,379,Accuracy,0.7605893186003683,"OrderedDict([('learning_rate', 0.07830072559784622), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 72), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 0.19208822044117838), ('reg_lambda', 8.472971387629986), ('subsample', 0.608502253670122)])",Bayes
1139,Titanic,lgbm,,379,Brier,0.15870654252902913,"OrderedDict([('learning_rate', 0.07830072559784622), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 72), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 0.19208822044117838), ('reg_lambda', 8.472971387629986), ('subsample', 0.608502253670122)])",Bayes
1140,Titanic,lgbm,,380,AUC,0.829930299879149,"OrderedDict([('learning_rate', 0.9992667861748192), ('max_depth', 3), ('min_child_weight', 1), ('n_estimators', 829), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.638219789931197), ('reg_lambda', 5.562170459299709), ('subsample', 0.5111668999105113)])",Bayes
1141,Titanic,lgbm,,380,Accuracy,0.7753222836095764,"OrderedDict([('learning_rate', 0.9992667861748192), ('max_depth', 3), ('min_child_weight', 1), ('n_estimators', 829), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.638219789931197), ('reg_lambda', 5.562170459299709), ('subsample', 0.5111668999105113)])",Bayes
1142,Titanic,lgbm,,380,Brier,0.15958962003847296,"OrderedDict([('learning_rate', 0.9992667861748192), ('max_depth', 3), ('min_child_weight', 1), ('n_estimators', 829), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.638219789931197), ('reg_lambda', 5.562170459299709), ('subsample', 0.5111668999105113)])",Bayes
1143,Titanic,lgbm,,381,AUC,0.8159200134903459,"OrderedDict([('learning_rate', 0.8891462840887281), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 29), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.36060388198541266), ('reg_lambda', 0.8502621114859155), ('subsample', 0.6094341595438169)])",Bayes
1144,Titanic,lgbm,,381,Accuracy,0.7661141804788214,"OrderedDict([('learning_rate', 0.8891462840887281), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 29), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.36060388198541266), ('reg_lambda', 0.8502621114859155), ('subsample', 0.6094341595438169)])",Bayes
1145,Titanic,lgbm,,381,Brier,0.1697999616763071,"OrderedDict([('learning_rate', 0.8891462840887281), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 29), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.36060388198541266), ('reg_lambda', 0.8502621114859155), ('subsample', 0.6094341595438169)])",Bayes
1146,Titanic,lgbm,,382,AUC,0.8342444001011775,"OrderedDict([('learning_rate', 0.022038858098834546), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 485), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.546254207811847), ('reg_lambda', 9.54814203044165), ('subsample', 0.9961681374435452)])",Bayes
1147,Titanic,lgbm,,382,Accuracy,0.7624309392265194,"OrderedDict([('learning_rate', 0.022038858098834546), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 485), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.546254207811847), ('reg_lambda', 9.54814203044165), ('subsample', 0.9961681374435452)])",Bayes
1148,Titanic,lgbm,,382,Brier,0.15872391912883166,"OrderedDict([('learning_rate', 0.022038858098834546), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 485), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.546254207811847), ('reg_lambda', 9.54814203044165), ('subsample', 0.9961681374435452)])",Bayes
1149,Titanic,lgbm,,383,AUC,0.8275554368904754,"OrderedDict([('learning_rate', 0.2715273476759195), ('max_depth', 8), ('min_child_weight', 3), ('n_estimators', 411), ('nthread', 4), ('num_leaves', 36), ('reg_alpha', 4.351314103476739), ('reg_lambda', 6.032487314238999), ('subsample', 0.7758417027485698)])",Bayes
1150,Titanic,lgbm,,383,Accuracy,0.7569060773480663,"OrderedDict([('learning_rate', 0.2715273476759195), ('max_depth', 8), ('min_child_weight', 3), ('n_estimators', 411), ('nthread', 4), ('num_leaves', 36), ('reg_alpha', 4.351314103476739), ('reg_lambda', 6.032487314238999), ('subsample', 0.7758417027485698)])",Bayes
1151,Titanic,lgbm,,383,Brier,0.1600889763241084,"OrderedDict([('learning_rate', 0.2715273476759195), ('max_depth', 8), ('min_child_weight', 3), ('n_estimators', 411), ('nthread', 4), ('num_leaves', 36), ('reg_alpha', 4.351314103476739), ('reg_lambda', 6.032487314238999), ('subsample', 0.7758417027485698)])",Bayes
1152,Titanic,lgbm,,384,AUC,0.832544054411062,"OrderedDict([('learning_rate', 0.07791349357544307), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 204), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.140236504611275), ('reg_lambda', 9.641979678298947), ('subsample', 0.5694314251881958)])",Bayes
1153,Titanic,lgbm,,384,Accuracy,0.7605893186003683,"OrderedDict([('learning_rate', 0.07791349357544307), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 204), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.140236504611275), ('reg_lambda', 9.641979678298947), ('subsample', 0.5694314251881958)])",Bayes
1154,Titanic,lgbm,,384,Brier,0.16014029838146843,"OrderedDict([('learning_rate', 0.07791349357544307), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 204), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 1.140236504611275), ('reg_lambda', 9.641979678298947), ('subsample', 0.5694314251881958)])",Bayes
1155,Titanic,lgbm,,385,AUC,0.8270425226946966,"OrderedDict([('learning_rate', 0.769648269905434), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 85), ('nthread', 4), ('num_leaves', 18), ('reg_alpha', 1.921327453201315), ('reg_lambda', 6.860488618208289), ('subsample', 0.9704489991680287)])",Bayes
1156,Titanic,lgbm,,385,Accuracy,0.7697974217311234,"OrderedDict([('learning_rate', 0.769648269905434), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 85), ('nthread', 4), ('num_leaves', 18), ('reg_alpha', 1.921327453201315), ('reg_lambda', 6.860488618208289), ('subsample', 0.9704489991680287)])",Bayes
1157,Titanic,lgbm,,385,Brier,0.16263579811021062,"OrderedDict([('learning_rate', 0.769648269905434), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 85), ('nthread', 4), ('num_leaves', 18), ('reg_alpha', 1.921327453201315), ('reg_lambda', 6.860488618208289), ('subsample', 0.9704489991680287)])",Bayes
1158,Titanic,lgbm,,386,AUC,0.8283564261825132,"OrderedDict([('learning_rate', 0.9708236280923731), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 47), ('reg_alpha', 2.63548653003964), ('reg_lambda', 9.682876069990158), ('subsample', 0.9824038118365463)])",Bayes
1159,Titanic,lgbm,,386,Accuracy,0.7642725598526704,"OrderedDict([('learning_rate', 0.9708236280923731), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 47), ('reg_alpha', 2.63548653003964), ('reg_lambda', 9.682876069990158), ('subsample', 0.9824038118365463)])",Bayes
1160,Titanic,lgbm,,386,Brier,0.16314541103516028,"OrderedDict([('learning_rate', 0.9708236280923731), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 47), ('reg_alpha', 2.63548653003964), ('reg_lambda', 9.682876069990158), ('subsample', 0.9824038118365463)])",Bayes
1161,Titanic,lgbm,,387,AUC,0.8269722604760967,"OrderedDict([('learning_rate', 0.10066919726076314), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 997), ('nthread', 4), ('num_leaves', 48), ('reg_alpha', 2.830250315170195), ('reg_lambda', 0.21044103655462512), ('subsample', 0.5611910560950685)])",Bayes
1162,Titanic,lgbm,,387,Accuracy,0.7642725598526704,"OrderedDict([('learning_rate', 0.10066919726076314), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 997), ('nthread', 4), ('num_leaves', 48), ('reg_alpha', 2.830250315170195), ('reg_lambda', 0.21044103655462512), ('subsample', 0.5611910560950685)])",Bayes
1163,Titanic,lgbm,,387,Brier,0.16172392582673423,"OrderedDict([('learning_rate', 0.10066919726076314), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 997), ('nthread', 4), ('num_leaves', 48), ('reg_alpha', 2.830250315170195), ('reg_lambda', 0.21044103655462512), ('subsample', 0.5611910560950685)])",Bayes
1164,Titanic,lgbm,,388,AUC,0.8258059076473399,"OrderedDict([('learning_rate', 0.23037962825043046), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 832), ('nthread', 4), ('num_leaves', 31), ('reg_alpha', 2.505316116542415), ('reg_lambda', 3.910641497167871), ('subsample', 0.8320084990264303)])",Bayes
1165,Titanic,lgbm,,388,Accuracy,0.7679558011049724,"OrderedDict([('learning_rate', 0.23037962825043046), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 832), ('nthread', 4), ('num_leaves', 31), ('reg_alpha', 2.505316116542415), ('reg_lambda', 3.910641497167871), ('subsample', 0.8320084990264303)])",Bayes
1166,Titanic,lgbm,,388,Brier,0.16272549209965015,"OrderedDict([('learning_rate', 0.23037962825043046), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 832), ('nthread', 4), ('num_leaves', 31), ('reg_alpha', 2.505316116542415), ('reg_lambda', 3.910641497167871), ('subsample', 0.8320084990264303)])",Bayes
1167,Titanic,lgbm,,389,AUC,0.8285039768415727,"OrderedDict([('learning_rate', 0.8474577547818243), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 236), ('nthread', 4), ('num_leaves', 29), ('reg_alpha', 3.1886359699273754), ('reg_lambda', 7.830542494568023), ('subsample', 0.8928152446613828)])",Bayes
1168,Titanic,lgbm,,389,Accuracy,0.7550644567219152,"OrderedDict([('learning_rate', 0.8474577547818243), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 236), ('nthread', 4), ('num_leaves', 29), ('reg_alpha', 3.1886359699273754), ('reg_lambda', 7.830542494568023), ('subsample', 0.8928152446613828)])",Bayes
1169,Titanic,lgbm,,389,Brier,0.16185963637432965,"OrderedDict([('learning_rate', 0.8474577547818243), ('max_depth', 7), ('min_child_weight', 3), ('n_estimators', 236), ('nthread', 4), ('num_leaves', 29), ('reg_alpha', 3.1886359699273754), ('reg_lambda', 7.830542494568023), ('subsample', 0.8928152446613828)])",Bayes
1170,Titanic,lgbm,,390,AUC,0.8299162474354291,"OrderedDict([('learning_rate', 0.11373207942471324), ('max_depth', 2), ('min_child_weight', 2), ('n_estimators', 80), ('nthread', 4), ('num_leaves', 49), ('reg_alpha', 0.14894569809403907), ('reg_lambda', 0.8706898644452805), ('subsample', 0.8977538109782981)])",Bayes
1171,Titanic,lgbm,,390,Accuracy,0.7697974217311234,"OrderedDict([('learning_rate', 0.11373207942471324), ('max_depth', 2), ('min_child_weight', 2), ('n_estimators', 80), ('nthread', 4), ('num_leaves', 49), ('reg_alpha', 0.14894569809403907), ('reg_lambda', 0.8706898644452805), ('subsample', 0.8977538109782981)])",Bayes
1172,Titanic,lgbm,,390,Brier,0.1610358446894051,"OrderedDict([('learning_rate', 0.11373207942471324), ('max_depth', 2), ('min_child_weight', 2), ('n_estimators', 80), ('nthread', 4), ('num_leaves', 49), ('reg_alpha', 0.14894569809403907), ('reg_lambda', 0.8706898644452805), ('subsample', 0.8977538109782981)])",Bayes
1173,Titanic,lgbm,,391,AUC,0.8328602343947613,"OrderedDict([('learning_rate', 0.09492810173020517), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 58), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.4534649796162879), ('reg_lambda', 1.258403886461789), ('subsample', 0.9704847378399679)])",Bayes
1174,Titanic,lgbm,,391,Accuracy,0.7679558011049724,"OrderedDict([('learning_rate', 0.09492810173020517), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 58), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.4534649796162879), ('reg_lambda', 1.258403886461789), ('subsample', 0.9704847378399679)])",Bayes
1175,Titanic,lgbm,,391,Brier,0.15943296560435735,"OrderedDict([('learning_rate', 0.09492810173020517), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 58), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.4534649796162879), ('reg_lambda', 1.258403886461789), ('subsample', 0.9704847378399679)])",Bayes
1176,Titanic,lgbm,,392,AUC,0.8198898288412355,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 50), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
1177,Titanic,lgbm,,392,Accuracy,0.7808471454880295,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 50), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
1178,Titanic,lgbm,,392,Brier,0.16407385905322147,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 50), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
1179,Titanic,lgbm,,393,AUC,0.8248784463618224,"OrderedDict([('learning_rate', 0.1029450490073006), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 37), ('nthread', 4), ('num_leaves', 8), ('reg_alpha', 0.08453072804812738), ('reg_lambda', 0.13775848960452888), ('subsample', 0.5565880644774575)])",Bayes
1180,Titanic,lgbm,,393,Accuracy,0.7826887661141805,"OrderedDict([('learning_rate', 0.1029450490073006), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 37), ('nthread', 4), ('num_leaves', 8), ('reg_alpha', 0.08453072804812738), ('reg_lambda', 0.13775848960452888), ('subsample', 0.5565880644774575)])",Bayes
1181,Titanic,lgbm,,393,Brier,0.16122201858829854,"OrderedDict([('learning_rate', 0.1029450490073006), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 37), ('nthread', 4), ('num_leaves', 8), ('reg_alpha', 0.08453072804812738), ('reg_lambda', 0.13775848960452888), ('subsample', 0.5565880644774575)])",Bayes
1182,Titanic,lgbm,,394,AUC,0.8266701329361176,"OrderedDict([('learning_rate', 0.17023504355888555), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 991), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 1.8011164466688665), ('reg_lambda', 0.19682210717859797), ('subsample', 0.504573347932101)])",Bayes
1183,Titanic,lgbm,,394,Accuracy,0.7624309392265194,"OrderedDict([('learning_rate', 0.17023504355888555), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 991), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 1.8011164466688665), ('reg_lambda', 0.19682210717859797), ('subsample', 0.504573347932101)])",Bayes
1184,Titanic,lgbm,,394,Brier,0.1618080262479754,"OrderedDict([('learning_rate', 0.17023504355888555), ('max_depth', 9), ('min_child_weight', 1), ('n_estimators', 991), ('nthread', 4), ('num_leaves', 5), ('reg_alpha', 1.8011164466688665), ('reg_lambda', 0.19682210717859797), ('subsample', 0.504573347932101)])",Bayes
1185,Titanic,lgbm,,395,AUC,0.8340827969983979,"OrderedDict([('learning_rate', 0.985171277639534), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 638), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.803282989823741), ('reg_lambda', 9.702354118935816), ('subsample', 0.5156727481776827)])",Bayes
1186,Titanic,lgbm,,395,Accuracy,0.7679558011049724,"OrderedDict([('learning_rate', 0.985171277639534), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 638), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.803282989823741), ('reg_lambda', 9.702354118935816), ('subsample', 0.5156727481776827)])",Bayes
1187,Titanic,lgbm,,395,Brier,0.15949389037377512,"OrderedDict([('learning_rate', 0.985171277639534), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 638), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.803282989823741), ('reg_lambda', 9.702354118935816), ('subsample', 0.5156727481776827)])",Bayes
1188,Titanic,lgbm,,396,AUC,0.8294384643489503,"OrderedDict([('learning_rate', 0.0168785925827934), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 996), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.7359413866134491), ('reg_lambda', 1.0572721546251895), ('subsample', 0.8179763169810931)])",Bayes
1189,Titanic,lgbm,,396,Accuracy,0.7697974217311234,"OrderedDict([('learning_rate', 0.0168785925827934), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 996), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.7359413866134491), ('reg_lambda', 1.0572721546251895), ('subsample', 0.8179763169810931)])",Bayes
1190,Titanic,lgbm,,396,Brier,0.16108567496148088,"OrderedDict([('learning_rate', 0.0168785925827934), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 996), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 0.7359413866134491), ('reg_lambda', 1.0572721546251895), ('subsample', 0.8179763169810931)])",Bayes
1191,Titanic,lgbm,,397,AUC,0.8323473201989828,"OrderedDict([('learning_rate', 0.3770515993478007), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 708), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 2.5608715758044225), ('reg_lambda', 9.937911966657952), ('subsample', 0.6738463136990829)])",Bayes
1192,Titanic,lgbm,,397,Accuracy,0.7734806629834254,"OrderedDict([('learning_rate', 0.3770515993478007), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 708), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 2.5608715758044225), ('reg_lambda', 9.937911966657952), ('subsample', 0.6738463136990829)])",Bayes
1193,Titanic,lgbm,,397,Brier,0.15916016607405653,"OrderedDict([('learning_rate', 0.3770515993478007), ('max_depth', 4), ('min_child_weight', 1), ('n_estimators', 708), ('nthread', 4), ('num_leaves', 7), ('reg_alpha', 2.5608715758044225), ('reg_lambda', 9.937911966657952), ('subsample', 0.6738463136990829)])",Bayes
1194,Titanic,lgbm,,398,AUC,0.8324667659706024,"OrderedDict([('learning_rate', 0.44370829829780295), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 154), ('nthread', 4), ('num_leaves', 21), ('reg_alpha', 4.010068486528393), ('reg_lambda', 6.923972230127559), ('subsample', 0.9781548900939661)])",Bayes
1195,Titanic,lgbm,,398,Accuracy,0.7605893186003683,"OrderedDict([('learning_rate', 0.44370829829780295), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 154), ('nthread', 4), ('num_leaves', 21), ('reg_alpha', 4.010068486528393), ('reg_lambda', 6.923972230127559), ('subsample', 0.9781548900939661)])",Bayes
1196,Titanic,lgbm,,398,Brier,0.15944991255399735,"OrderedDict([('learning_rate', 0.44370829829780295), ('max_depth', 9), ('min_child_weight', 2), ('n_estimators', 154), ('nthread', 4), ('num_leaves', 21), ('reg_alpha', 4.010068486528393), ('reg_lambda', 6.923972230127559), ('subsample', 0.9781548900939661)])",Bayes
1197,Titanic,lgbm,,399,AUC,0.8270284702509766,"OrderedDict([('learning_rate', 0.021968912891748987), ('max_depth', 9), ('min_child_weight', 3), ('n_estimators', 938), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.509875447168757), ('reg_lambda', 0.01198085896692547), ('subsample', 0.5164844963106874)])",Bayes
1198,Titanic,lgbm,,399,Accuracy,0.7679558011049724,"OrderedDict([('learning_rate', 0.021968912891748987), ('max_depth', 9), ('min_child_weight', 3), ('n_estimators', 938), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.509875447168757), ('reg_lambda', 0.01198085896692547), ('subsample', 0.5164844963106874)])",Bayes
1199,Titanic,lgbm,,399,Brier,0.16168922320563497,"OrderedDict([('learning_rate', 0.021968912891748987), ('max_depth', 9), ('min_child_weight', 3), ('n_estimators', 938), ('nthread', 4), ('num_leaves', 4), ('reg_alpha', 1.509875447168757), ('reg_lambda', 0.01198085896692547), ('subsample', 0.5164844963106874)])",Bayes
1200,credit_g,rfc,,400,AUC,0.7454000000000001,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1201,credit_g,rfc,,400,Accuracy,0.698,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1202,credit_g,rfc,,400,Brier,0.1884384220900924,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1203,credit_g,rfc,,401,AUC,0.749247619047619,"OrderedDict([('max_depth', 2), ('max_features', 0.1419129704333148), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 43)])",Bayes
1204,credit_g,rfc,,401,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.1419129704333148), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 43)])",Bayes
1205,credit_g,rfc,,401,Brier,0.18904069991356745,"OrderedDict([('max_depth', 2), ('max_features', 0.1419129704333148), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 43)])",Bayes
1206,credit_g,rfc,,402,AUC,0.7461428571428571,"OrderedDict([('max_depth', 2), ('max_features', 0.1053993634111247), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 989)])",Bayes
1207,credit_g,rfc,,402,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.1053993634111247), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 989)])",Bayes
1208,credit_g,rfc,,402,Brier,0.18832697063136192,"OrderedDict([('max_depth', 2), ('max_features', 0.1053993634111247), ('min_samples_leaf', 2), ('min_samples_split', 2), ('n_estimators', 989)])",Bayes
1209,credit_g,rfc,,403,AUC,0.7464571428571429,"OrderedDict([('max_depth', 2), ('max_features', 0.1065359258895353), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 47)])",Bayes
1210,credit_g,rfc,,403,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.1065359258895353), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 47)])",Bayes
1211,credit_g,rfc,,403,Brier,0.18976852185486898,"OrderedDict([('max_depth', 2), ('max_features', 0.1065359258895353), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 47)])",Bayes
1212,credit_g,rfc,,404,AUC,0.7425238095238095,"OrderedDict([('max_depth', 2), ('max_features', 0.12803397478008696), ('min_samples_leaf', 10), ('min_samples_split', 2), ('n_estimators', 89)])",Bayes
1213,credit_g,rfc,,404,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.12803397478008696), ('min_samples_leaf', 10), ('min_samples_split', 2), ('n_estimators', 89)])",Bayes
1214,credit_g,rfc,,404,Brier,0.18864193378869518,"OrderedDict([('max_depth', 2), ('max_features', 0.12803397478008696), ('min_samples_leaf', 10), ('min_samples_split', 2), ('n_estimators', 89)])",Bayes
1215,credit_g,rfc,,405,AUC,0.7483809523809524,"OrderedDict([('max_depth', 2), ('max_features', 0.10984851595043285), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 909)])",Bayes
1216,credit_g,rfc,,405,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.10984851595043285), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 909)])",Bayes
1217,credit_g,rfc,,405,Brier,0.18823747379493536,"OrderedDict([('max_depth', 2), ('max_features', 0.10984851595043285), ('min_samples_leaf', 2), ('min_samples_split', 10), ('n_estimators', 909)])",Bayes
1218,credit_g,rfc,,406,AUC,0.7447714285714286,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1219,credit_g,rfc,,406,Accuracy,0.698,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1220,credit_g,rfc,,406,Brier,0.1880445214288115,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1000)])",Bayes
1221,credit_g,rfc,,407,AUC,0.7478952380952382,"OrderedDict([('max_depth', 2), ('max_features', 0.12704213752255245), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 974)])",Bayes
1222,credit_g,rfc,,407,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.12704213752255245), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 974)])",Bayes
1223,credit_g,rfc,,407,Brier,0.18823971974226192,"OrderedDict([('max_depth', 2), ('max_features', 0.12704213752255245), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 974)])",Bayes
1224,credit_g,rfc,,408,AUC,0.7443714285714287,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 10), ('min_samples_split', 10), ('n_estimators', 1000)])",Bayes
1225,credit_g,rfc,,408,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 10), ('min_samples_split', 10), ('n_estimators', 1000)])",Bayes
1226,credit_g,rfc,,408,Brier,0.18855912009830633,"OrderedDict([('max_depth', 2), ('max_features', 0.1), ('min_samples_leaf', 10), ('min_samples_split', 10), ('n_estimators', 1000)])",Bayes
1227,credit_g,rfc,,409,AUC,0.7453714285714286,"OrderedDict([('max_depth', 2), ('max_features', 0.1046020158708739), ('min_samples_leaf', 3), ('min_samples_split', 2), ('n_estimators', 11)])",Bayes
1228,credit_g,rfc,,409,Accuracy,0.7,"OrderedDict([('max_depth', 2), ('max_features', 0.1046020158708739), ('min_samples_leaf', 3), ('min_samples_split', 2), ('n_estimators', 11)])",Bayes
1229,credit_g,rfc,,409,Brier,0.18617475191071972,"OrderedDict([('max_depth', 2), ('max_features', 0.1046020158708739), ('min_samples_leaf', 3), ('min_samples_split', 2), ('n_estimators', 11)])",Bayes
1230,credit_g,rfc,,410,AUC,0.7450190476190476,"OrderedDict([('max_depth', 2), ('max_features', 0.1372139934707115), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 922)])",Bayes
1231,credit_g,rfc,,410,Accuracy,0.698,"OrderedDict([('max_depth', 2), ('max_features', 0.1372139934707115), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 922)])",Bayes
1232,credit_g,rfc,,410,Brier,0.1887912218772716,"OrderedDict([('max_depth', 2), ('max_features', 0.1372139934707115), ('min_samples_leaf', 1), ('min_samples_split', 10), ('n_estimators', 922)])",Bayes
